id,hue,saturation,value,svsum,grid_x,grid_y
1523_img_proj_58e7e4d589658,0.0341429497814491,0.0370815373655479,0.2593364102234468,0.2964179475889947,11,5
1302_img_proj_5513fb3d962ec,0.0341521195476909,0.006524752108998,0.9521006385996228,0.9586253907086209,11,6
1975_img_proj_5d668598dd1ab,0.0341660823193415,0.003646987815045,0.9750478288243736,0.9786948166394186,11,7
1875_img_proj_5c588a6a53e28,0.0341709217328328,0.0188140035590025,0.957531989602528,0.9763459931615306,11,8
1859_img_proj_5be4407ecee1d,0.0342037734678487,0.0055484088234132,0.9465396417376472,0.9520880505610604,11,9
1743_img_proj_5ab4f1f559efa,0.0342370138535167,0.0045554293834637,0.890481507547481,0.8950369369309447,11,10
2282_img_proj_615c954082a92,0.0342923469469534,0.0364936973733568,0.9686922421154214,1.005185939488778,11,11
2176_img_proj_60341df98c928,0.0343796456926384,0.009190727637269,0.8377009439603034,0.8468916715975724,11,12
2172_img_proj_6036942ee072e,0.0344020421898264,0.0134924716383972,0.9716738636716334,0.9851663353100306,11,13
1857_img_proj_5b9aa558ba0d2,0.0345397240811527,0.0377794922110765,0.9180690451239732,0.9558485373350496,11,14
1950_img_proj_5c9115b664050,0.0346051191827345,0.0024215341303683,0.9546022003796354,0.9570237345100036,11,15
2313_img_proj_6193be9454e3c,0.034619402306106,0.015239984118639,0.9786999371069725,0.9939399212256116,11,16
1214_img_proj_54962d6cb71fd,0.0346648348702714,0.0246354847740948,0.9714373958814568,0.9960728806555516,11,17
1247_img_proj_55149b6e8c0db,0.0346741454752841,0.0550043945524221,0.9285914940940252,0.9835958886464472,11,18
2068_img_proj_5f3948fda9179,0.0347028992448502,0.0017550768813771,0.9855341165303708,0.987289193411748,11,19
2215_img_proj_60523ebd2b057,0.0347064701482183,0.0367863827061429,0.1462395365088158,0.1830259192149587,11,20
2284_img_proj_615c9dcddc006,0.0347363657412816,0.0539036341009705,0.7700997636208472,0.8240033977218177,11,21
1718_img_proj_59b3409c9c371,0.0349166178017503,0.0039499511916629,0.8567053761234901,0.8606553273151529,11,22
2330_img_proj_619d26d62c0cc,0.0350272346451717,0.0013154577266509,0.9339803073124836,0.9352957650391344,11,23
2063_img_proj_5df7e9a7e7b0f,0.0350822593634307,0.0046760658601744,0.9644782930299844,0.9691543588901588,11,24
2285_img_proj_615ca0467a2c0,0.0351904866780653,0.019372632897991,0.9568838082121786,0.9762564411101696,11,25
1949_img_proj_5c911486d9acc,0.0353478420063168,0.0068969998160498,0.9562980143236524,0.9631950141397022,11,26
2114_img_proj_5f0c8ae14ac54,0.0353668533437575,0.0058692632866884,0.9720151897740666,0.977884453060755,11,27
1662_img_proj_59ad5c0314cd9,0.0353926693509498,0.0154367593063772,0.951617419674759,0.9670541789811362,11,28
2162_img_proj_5f3abb6e0187a,0.0354029769163641,0.0133072859486599,0.323656139553341,0.3369634255020008,11,29
1903_img_proj_5c59da1271a4c,0.0354816516454012,0.015050528592509,0.7345990349259917,0.7496495635185007,11,30
2147_img_proj_5f316cfa10cc5,0.0355051788818422,0.0065927484768479,0.9862036823103874,0.9927964307872352,11,31
1764_img_proj_5b5ccf09daf2f,0.0355531815001132,0.0012850896340155,0.9731533095428218,0.9744383991768372,11,32
2328_img_proj_6194193836219,0.0355734172637772,0.0115427216303282,0.874244574132828,0.8857872957631562,11,33
2192_img_proj_603694a0839ef,0.0356736041266336,0.0425658030343779,0.8815539181844205,0.9241197212187984,11,34
2312_img_proj_61934cf5b371b,0.0356789870757271,0.0143545357493088,0.9477867382821354,0.9621412740314442,11,35
2242_img_proj_60ed1f6cb1239,0.0356835258693849,0.002746660323612,0.9713858326732112,0.9741324929968233,11,36
2332_img_proj_619d21d0b5bc3,0.0357149015890259,0.0838915911404635,0.6153630872740136,0.6992546784144771,11,37
2291_img_proj_618a8736cca7c,0.0357184881544091,0.011817376755963,0.853144999319495,0.8649623760754579,11,38
1037_img_proj_5272be2bda39f,0.0357191459548773,0.0067501050983133,0.8812428193944919,0.8879929244928052,11,39
2234_img_proj_60ecc18d46631,0.0357209429880613,0.0039844025595151,0.9789028752477058,0.982887277807221,11,40
1717_img_proj_59b7e1e766bc5,0.0357285748830633,0.1137109921953961,0.1104160024605676,0.2241269946559637,11,41
2202_img_proj_603561a747988,0.0357296610125705,0.0263729131917428,0.8520285855018906,0.8784014986936335,11,42
2054_img_proj_5df452bd2bd16,0.0357321438252789,0.0132253460994133,0.5985923976523424,0.6118177437517557,11,43
1212_img_proj_5496290f96bce,0.035780413089201,0.0052717395944477,0.960964169971226,0.9662359095656736,11,44
2226_img_proj_6057917709a6c,0.0358315787320491,0.0402806948814895,0.9479196552809164,0.988200350162406,11,45
1671_img_proj_59af544ec3417,0.0358429704754746,0.0127500105563324,0.9723676015835868,0.9851176121399192,11,46
1965_img_proj_5d6559cdce738,0.035897275204677,0.0338480937169354,0.938945958760182,0.9727940524771176,11,47
1125_img_proj_53c361e5742c5,0.0359209325992046,0.0043751110873246,0.986290378945056,0.9906654900323806,11,48
2128_img_proj_5f1b2c57840fd,0.0360031724261667,0.0034496577442492,0.8687642664706936,0.8722139242149428,11,49
1233_img_proj_54964a953453f,0.0360276522305771,0.0117090820995886,0.9717451626663968,0.9834542447659854,11,50
2164_img_proj_60201fe9622c9,0.0360485212699077,0.0117101496436747,0.8895063094936085,0.9012164591372832,11,51
1861_img_proj_5c5726efdc791,0.0360489597780865,0.0590360777742926,0.8226489616863375,0.8816850394606301,11,52
1887_img_proj_5c58ae2849200,0.0360680684053379,0.0033013989456208,0.8900422219706801,0.8933436209163008,11,53
2332_img_proj_619d2187890cd,0.0361205860991695,0.022476656631272,0.4861536320104278,0.5086302886416998,11,54
1741_img_proj_5a984c52e9add,0.0361423443330226,0.0060442575607758,0.9654235002129796,0.9714677577737554,11,55
2321_img_proj_619401ecbb953,0.0362126758150054,0.0193192020185183,0.9335093224130776,0.952828524431596,11,56
1314_img_proj_551406e88cc86,0.0362142517388627,0.0041351550705154,0.9114398672046388,0.9155750222751542,11,57
1924_img_proj_5c5a18bd64fe2,0.0362520918394071,0.0027787828488739,0.9925764734607068,0.9953552563095808,11,58
2330_img_proj_619d26d86cd9e,0.0362836882368845,0.0385897060233481,0.9750572187978972,1.0136469248212454,11,59
2125_img_proj_5f1887b7e3f4a,0.0363536760001201,0.0042348163683179,0.9369796268612084,0.9412144432295264,11,60
1755_img_proj_5ac7733d47255,0.0364452951611614,0.0503782045456489,0.969686722101716,1.020064926647365,11,61
1738_img_proj_5b69f6a2ca953,0.0364627362880662,0.032342342659516,0.6583049280512783,0.6906472707107942,11,62
2313_img_proj_6193be93c9faf,0.0364627925497398,0.0147568763897754,0.977904424596211,0.9926613009859864,11,63
2107_img_proj_5e5845d97c787,0.0364815418797036,0.0292124772955143,0.4638256231293508,0.493038100424865,11,64
1875_img_proj_5c588a6ba242e,0.0364992393556781,0.0181588488532861,0.958196656470513,0.9763555053237992,11,65
1783_img_proj_5b5f13512583e,0.0365281085548632,0.0138155874022817,0.341195780436262,0.3550113678385437,11,66
1213_img_proj_54962aa2ab7b5,0.0365713020298537,0.0041928346454002,0.9616095987994128,0.965802433444813,11,67
1789_img_proj_5b5f3dc165b4b,0.0365998212955159,0.1340327712018779,0.9530804682726964,1.0871132394745744,11,68
1924_img_proj_5c5a18c232db4,0.0366307595577831,0.0043039438276709,0.9802997245037708,0.9846036683314416,11,69
1230_img_proj_5496452387682,0.0366468674695569,0.0027940376699434,0.9246811870531212,0.9274752247230644,11,70
1948_img_proj_5c91123c025e6,0.036698995826087,0.0034649418142032,0.9866248635695772,0.9900898053837804,11,71
2209_img_proj_60393b95cdea4,0.0367081902408824,0.0228943803238152,0.368318259576245,0.3912126399000601,11,72
1681_img_proj_59b311fe43b12,0.0367439287604633,0.0611893756019912,0.0496017336378017,0.1107911092397929,11,73
1207_img_proj_5495c85458984,0.0367865798323097,0.0142489768057619,0.9013696767761308,0.9156186535818926,11,74
2186_img_proj_6035408dd6676,0.0368864018601693,0.0152186153279976,0.9308135478474746,0.9460321631754722,11,75
1230_img_proj_549643fbb2393,0.0369273328698151,0.139394057702241,0.7509299543791268,0.8903240120813678,11,76
1707_img_proj_59b7dfd4dec7c,0.0370279142277858,0.0551799686767602,0.1509350406423125,0.2061150093190727,11,77
1886_img_proj_5c58a974697b2,0.0370616207508476,0.0041946491263763,0.9777265421552916,0.981921191281668,11,78
1740_img_proj_5a984a683c42c,0.0370999882402355,0.0178979014773764,0.8553338682892966,0.8732317697666729,11,79
1747_img_proj_5ab50826a78d5,0.037106957792522,0.0768538261485491,0.0204811963848136,0.0973350225333627,11,80
2319_img_proj_6193d86e25cc3,0.0371612590457907,0.0022244738719828,0.9082177854114264,0.9104422592834092,11,81
1247_img_proj_55149b6cc9e78,0.0371904818274742,0.0260933867068522,0.9264298203410216,0.952523207047874,11,82
1909_img_proj_5c59e360649c7,0.037306345159294,0.0094706206188578,0.7929434862335848,0.8024141068524426,11,83
2004_img_proj_5d767d5d95978,0.0373148371756679,0.0016197080511828,0.9613948627556111,0.963014570806794,11,84
2320_img_proj_6193fd4d0b04b,0.037327985999997,0.0022153417169332,0.9519980229197704,0.9542133646367036,11,85
1971_img_proj_5d667d776c3ba,0.0373491317559689,0.0037501674916175,0.9668871292420188,0.9706372967336364,11,86
2191_img_proj_6035509d091cd,0.0373723468083971,0.0231458258114075,0.951766904281702,0.9749127300931094,11,87
1452_img_proj_57dddeca732bf,0.0374250388605216,0.0020383859451943,0.957161931057162,0.9592003170023564,11,88
2114_img_proj_5f0c8ade69916,0.0374606861869525,0.0102403165979501,0.9680462846838948,0.9782866012818447,11,89
2226_img_proj_605791eb0faba,0.0375272583053853,0.0141039104968504,0.9533735627138936,0.967477473210744,11,90
2164_img_proj_60215b2be5d95,0.0375425069700388,0.0033172081584249,0.96808155520939,0.9713987633678148,11,91
2167_img_proj_605a1a22ceea1,0.0376362897434125,0.0078047140475356,0.9592137629841908,0.9670184770317264,11,92
1948_img_proj_5c91123cf2cbb,0.0376636682215719,0.0035225871038942,0.9869134401818412,0.9904360272857354,11,93
1235_img_proj_54964c7749199,0.037693545328205,0.0303079812373751,0.8806636017446946,0.9109715829820696,11,94
2197_img_proj_60355dc834128,0.037705355206751,0.00884211155605,0.9692207044460608,0.9780628160021108,11,95
2173_img_proj_6034118436243,0.0377585125809023,0.0478378401059595,0.9430971033425248,0.9909349434484844,11,96
2197_img_proj_60355ce560087,0.0378280552587887,0.0081515223652778,0.9658793295291892,0.974030851894467,11,97
2270_img_proj_611155727114c,0.03784015858571,0.0082068730547168,0.945780289412708,0.9539871624674248,11,98
1265_img_proj_551185a5ea675,0.0379308614769556,0.0398498035005693,0.9366801183368508,0.9765299218374202,11,99
1937_img_proj_5c8bac4b078e3,0.0379600428407527,0.0222536891996453,0.9695209159107052,0.9917746051103504,11,100
2208_img_proj_603939ccdc595,0.0379872050371967,0.0152186969316181,0.901010431027704,0.916229127959322,11,101
1872_img_proj_5c57687e5f94b,0.03798776691287,0.0087609895308664,0.6269291537414532,0.6356901432723195,11,102
1216_img_proj_5496328bf1a89,0.0379911453041261,0.0112381822538567,0.968948759191691,0.9801869414455476,11,103
2243_img_proj_60ed1f5ce1264,0.0380569824688581,0.0136684786189097,0.8261336895104505,0.8398021681293603,11,104
1748_img_proj_5ab50ac300628,0.038059546791909,0.0451665811039804,0.9245309807281066,0.969697561832087,11,105
2148_img_proj_5f316ee62a400,0.0381222001313371,0.0211353884446733,0.8015660718907943,0.8227014603354676,11,106
1626_img_proj_5963b1c5d2d81,0.0381853802284684,0.1331991427660324,0.5442251886108351,0.6774243313768675,11,107
2208_img_proj_603939ce181c4,0.038218571702877,0.0284302149339846,0.961914308502356,0.9903445234363406,11,108
1321_img_proj_56c3144256feb,0.0382344254993381,0.0023020102371711,0.9123118800740528,0.914613890311224,11,109
1727_img_proj_5a9818026659f,0.0382697975403697,0.0047846751562953,0.8815893853890044,0.8863740605452998,11,110
2073_img_proj_5df8e6bfc1db4,0.0382811505866686,0.0023370323805686,0.9744838699642224,0.976820902344791,11,111
2244_img_proj_60ed1f47404ad,0.038296291317091,0.0452247924362346,0.8629606970670292,0.9081854895032636,11,112
1792_img_proj_5b5f4376519cc,0.0383522781440643,0.0378319956298114,0.9006545362314053,0.9384865318612168,11,113
2303_img_proj_6191aeebe5e73,0.038356733855917,0.0257790035493463,0.964191258914874,0.9899702624642204,11,114
1829_img_proj_5b6a073fa9692,0.0383572522506466,0.0125508774450816,0.9562693637036306,0.9688202411487122,11,115
1947_img_proj_5c910fc4c03c0,0.0383730201250275,0.0155429090327792,0.5214018997489479,0.5369448087817271,11,116
2153_img_proj_5f3946e60def5,0.038432268851039,0.070166663399436,0.1598449919148239,0.2300116553142599,11,117
2244_img_proj_60ed1f35d9ca3,0.0384427043860937,0.0830331602687981,0.8615786083326907,0.9446117686014888,11,118
1636_img_proj_59875d889ab7f,0.0384499338535446,0.0453035819920351,0.9392307595649416,0.9845343415569768,11,119
1864_img_proj_5c573205c8261,0.0384663432255295,0.0173275433764756,0.825718479531804,0.8430460229082796,11,120
2141_img_proj_60b56f012092c,0.0384785296453263,0.0319860676408319,0.926268850266448,0.95825491790728,11,121
1247_img_proj_55149b701970b,0.038488969765816,0.0171766423575085,0.9390743420166788,0.9562509843741872,11,122
2336_img_proj_619d308fd5cec,0.0384972398058683,0.0011101624568392,0.9668986825399636,0.9680088449968028,11,123
1867_img_proj_5c57381942d8d,0.0385065759931269,0.0028943743882569,0.5945979937365847,0.5974923681248416,11,124
2312_img_proj_61934c8d4be51,0.0385211758465128,0.0123076519487329,0.9410988289257272,0.95340648087446,11,125
1212_img_proj_5496290d6230d,0.0386793027527344,0.0020591085031804,0.9786167399096,0.9806758484127804,11,126
1948_img_proj_5c91123f1de7a,0.0386922305262033,0.0111659173758542,0.9705271582518276,0.9816930756276816,11,127
2258_img_proj_61085cd1813aa,0.0387033019029412,0.0160083726203699,0.2375208895229681,0.253529262143338,11,128
2170_img_proj_60369356a9db3,0.038738937477092,0.1094427373857061,0.9297980589060236,1.0392407962917298,11,129
2063_img_proj_5df7e9ad09006,0.038841877010726,0.0052329469722582,0.9781529026426148,0.983385849614873,11,130
2222_img_proj_60576337b9368,0.038855618818338,0.0463967026199012,0.9416434959158048,0.988040198535706,11,131
2041_img_proj_5d965b9a8e6a8,0.0388810693650112,0.0033581592282799,0.737290027093589,0.7406481863218689,11,132
2008_img_proj_5d76886ad4480,0.038927502225483,0.0236503187465594,0.9733514224785772,0.9970017412251366,11,133
1740_img_proj_5a984a6730758,0.0390756267254021,0.060797512613662,0.8195980475940312,0.8803955602076932,11,134
1755_img_proj_5ac7733f79a03,0.0391024315596062,0.0240320515356549,0.953414450253663,0.977446501789318,11,135
1244_img_proj_549666cb70f61,0.039172025209401,0.0287028740824588,0.1008039766199182,0.129506850702377,11,136
1922_img_proj_5c5a1725ab901,0.039223646785533,0.1117247448693649,0.0654000016754927,0.1771247465448576,11,137
1069_img_proj_5272c57b0f6a3,0.0392494928691952,0.0217220456319804,0.9376577818635708,0.9593798274955512,11,138
2083_img_proj_5df8f42d4f510,0.0392862955729078,0.0006898600239933,0.9550006821572696,0.9556905421812628,11,139
1958_img_proj_5d6033c31cbb6,0.0392975190680674,0.0139539831494143,0.9395170084641036,0.953470991613518,11,140
2165_img_proj_6021620af1377,0.0392981082331665,0.0055349877944155,0.9714668398715774,0.977001827665993,11,141
1203_img_proj_5495d958b91f7,0.0393338578820762,0.0297927731420169,0.6292234832187751,0.659016256360792,11,142
1927_img_proj_5c5a1ed03e702,0.0393461936717398,0.0170108781948594,0.490144222484551,0.5071551006794104,11,143
2332_img_proj_619d21d1c2837,0.0394126599182637,0.0557778251797385,0.5511237197827673,0.6069015449625058,11,144
1233_img_proj_54964a92eaa46,0.0395308439729688,0.0220752406797342,0.963045109768417,0.9851203504481512,11,145
2228_img_proj_605795774a135,0.0395872707127753,0.0271327642401553,0.931902338808396,0.9590351030485512,11,146
1968_img_proj_5d656225b63ef,0.0396046455836031,0.0612175487490647,0.7868440994555317,0.8480616482045964,11,147
1822_img_proj_5b6a0197b1022,0.0396148118806034,0.0030231282052835,0.8836962531653176,0.8867193813706011,11,148
2241_img_proj_60f313ac699ac,0.0396568213905453,0.009328550690315,0.9707871870266432,0.9801157377169584,11,149
1793_img_proj_5b5f451cc47f8,0.0396672781359726,0.0162966679323416,0.9557587986371916,0.9720554665695332,11,150
2328_img_proj_6194199c94a59,0.0397424303121655,0.0096950363999952,0.911965120421013,0.9216601568210082,12,0
1969_img_proj_5d6568b101144,0.0397918026704687,0.0154269730755399,0.8484838328666372,0.8639108059421771,12,1
2240_img_proj_60ed124d5563d,0.0398183512125622,0.0301443874464122,0.9822297885700636,1.0123741760164755,12,2
1849_img_proj_5b9192b354387,0.0399044056336161,0.0570939960893674,0.9701344987463488,1.0272284948357162,12,3
1882_img_proj_5c589a03af915,0.0399165368307378,0.1124961921129087,0.4799502264293045,0.5924464185422132,12,4
1968_img_proj_5d656220b48da,0.0400065032791507,0.0180882097395982,0.7398200958830996,0.7579083056226978,12,5
2320_img_proj_6193fdd4795aa,0.0400204616676243,0.021932975275683,0.3589418561072112,0.3808748313828942,12,6
1786_img_proj_5b5f29c40b405,0.040093833542522,0.0102584458123404,0.9261562571820527,0.9364147029943932,12,7
2135_img_proj_5f1b3fb6d1a6b,0.040119581806849,0.0104790772794147,0.9648657969762492,0.975344874255664,12,8
1755_img_proj_5ac7733b12a82,0.040150745793996,0.0310500070479566,0.9549208936514614,0.985970900699418,12,9
1381_img_proj_561a8cb8284b7,0.0401713652430229,0.1050838000782157,0.9052727014872582,1.010356501565474,12,10
2065_img_proj_5df8327ce4e0d,0.0401732328451793,0.0419093993252365,0.7951725918649666,0.8370819911902031,12,11
2065_img_proj_5df832d08f29e,0.0401732328451793,0.0419093993252365,0.7951725918649666,0.8370819911902031,12,12
1949_img_proj_5c911485cbd65,0.0402565720113452,0.0065857753743229,0.9543359135658676,0.9609216889401904,12,13
2053_img_proj_5df12b96a2bad,0.0402683318490272,0.0096573067517174,0.937564828910726,0.9472221356624434,12,14
1978_img_proj_5d668e2b7f800,0.0403644686932874,0.0155963689268682,0.92293822044989,0.9385345893767584,12,15
2065_img_proj_5df831d497b0b,0.0403938205530236,0.0073770661849483,0.850305929746072,0.8576829959310203,12,16
1247_img_proj_550c31aa37bad,0.040404208599708,0.0193744220733158,0.7105247108611751,0.7298991329344908,12,17
2236_img_proj_60ece1ab1d9a2,0.0404159044784772,0.0364827666042672,0.5268944459810293,0.5633772125852965,12,18
1977_img_proj_5d668b08a9df6,0.040420825755284,0.0191932633489465,0.9422434967653942,0.9614367601143408,12,19
2086_img_proj_5dfbae5a61372,0.0404228035707147,0.0054474052399072,0.9338245466645267,0.939271951904434,12,20
2209_img_proj_60393b9722ed4,0.0404634858062227,0.0238690125827143,0.3868988085385221,0.4107678211212364,12,21
1777_img_proj_5b5e451d44b7e,0.0404637033491003,0.0763980757243349,0.9640040618304532,1.040402137554788,12,22
1246_img_proj_5496087935b7e,0.0404800706916536,0.0043197444047484,0.9579011445894152,0.9622208889941636,12,23
2153_img_proj_5f3946e050896,0.0404819824601715,0.0428381457176752,0.9626686371441178,1.005506782861793,12,24
2330_img_proj_619d26d170704,0.0406265693595658,0.0018907857438298,0.8518938658205357,0.8537846515643656,12,25
2305_img_proj_6191ac917cfb5,0.040657634304512,0.0295027124281637,0.9434135394108863,0.97291625183905,12,26
1858_img_proj_5ba3c881189ac,0.0406733427563829,0.091310812969711,0.464938581878757,0.5562493948484679,12,27
2197_img_proj_60355dd765e2d,0.040703893777508,0.0147028763298437,0.9321002409132504,0.946803117243094,12,28
1908_img_proj_5c59e109d70ed,0.0407280852204367,0.0353173212427417,0.9437428612821478,0.9790601825248896,12,29
1048_img_proj_5282510a7af94,0.0407830664630517,0.0076241686036869,0.953652834426191,0.9612770030298778,12,30
1895_img_proj_5c58c4f501f66,0.0407981005435695,0.0097828265711942,0.8970760509978353,0.9068588775690296,12,31
2151_img_proj_5f394570e3976,0.0408114338841398,0.0165003099218956,0.897610217332606,0.9141105272545016,12,32
2214_img_proj_60523b84d15bc,0.0409695511106026,0.0447476290766811,0.9294266945657724,0.9741743236424536,12,33
2136_img_proj_5f1c65f772b45,0.0409765501802854,0.004375433103336,0.9447047916754112,0.9490802247787472,12,34
1205_img_proj_54961f8e4ca12,0.040990117715508,0.0676301148319478,0.9334626979456718,1.0010928127776195,12,35
2128_img_proj_5f1b2c5a1abfc,0.0411185596240173,0.0053720363734699,0.957319875481364,0.962691911854834,12,36
1207_img_proj_5495c859ef80b,0.0411954617445207,0.0099150760383008,0.971218979780849,0.9811340558191498,12,37
1247_img_proj_55149f2086ca2,0.0412021618964337,0.0507553896436109,0.5763144938153871,0.6270698834589981,12,38
2255_img_proj_61080645dc56d,0.0412244740613457,0.0044037988308308,0.9676429966758116,0.9720467955066424,12,39
1278_img_proj_5511a8143cb43,0.0412433153353466,0.0318474939025236,0.8157190360274352,0.8475665299299588,12,40
2242_img_proj_60ed1f6a9cf1d,0.0412581677298454,0.4106454990254897,0.8193026394157271,1.2299481384412168,12,41
1230_img_proj_5496442c5a4cb,0.0412746593900857,0.0133462459598311,0.9634853288240524,0.9768315747838836,12,42
2217_img_proj_605798d510eae,0.0412956009318559,0.0470358727412672,0.9841640364375775,1.0311999091788449,12,43
1699_img_proj_59b31f4189739,0.0414422961951185,0.011941502967326,0.8656989901675537,0.8776404931348797,12,44
1984_img_proj_5d6948957510c,0.0414603884988519,0.014367362582777,0.8801856126962241,0.8945529752790011,12,45
2226_img_proj_605791ee0ba2d,0.0415586686239118,0.0356650560556001,0.9061516984219176,0.9418167544775176,12,46
2214_img_proj_60523ba606506,0.0415902117110106,0.0733359755573099,0.8786058930624745,0.9519418686197844,12,47
2278_img_proj_615b78c9a4a90,0.0416386811944385,0.0137962256539314,0.9075637132355354,0.9213599388894668,12,48
1821_img_proj_5b6a00b6787af,0.0417138775774564,0.0133288553573848,0.9586715877774732,0.972000443134858,12,49
2085_img_proj_5dfbaa74d4409,0.0417625751229435,0.003716661284004,0.9677241246844897,0.9714407859684936,12,50
1240_img_proj_5496583141278,0.0418004522420447,0.0092623537153865,0.963791797115184,0.9730541508305706,12,51
1360_img_proj_561a5cee7c5cb,0.0418510499491073,0.0136709923486759,0.9077299050740978,0.9214008974227736,12,52
1881_img_proj_5c5897bf0c719,0.0418735587229445,0.0578930391370067,0.7155602967496131,0.7734533358866198,12,53
2099_img_proj_5e3af5822e3dd,0.0419019148336978,0.0094369983655449,0.8835973377834948,0.8930343361490397,12,54
1697_img_proj_59b31d2fc3183,0.0419190078594702,0.0073418477344913,0.9856567801685776,0.9929986279030688,12,55
1977_img_proj_5d668b0d81b9e,0.0419253135170201,0.0215306824600805,0.9815174895643338,1.0030481720244144,12,56
1758_img_proj_5ac77642cd8bb,0.0419816106743071,0.1496385218300757,0.7317898978436574,0.8814284196737332,12,57
2176_img_proj_60341df3cbc1a,0.0420063667889772,0.0127980857203871,0.9714238318490138,0.9842219175694008,12,58
1978_img_proj_5d668e2a03950,0.0420069165624547,0.0162991719297168,0.916530013734966,0.9328291856646828,12,59
2073_img_proj_5df8e6bea0957,0.0420816775180153,0.0025226165887476,0.9736018281826128,0.9761244447713604,12,60
1216_img_proj_5496328b226fa,0.0421078311838788,0.0121639184781317,0.9596502446196976,0.9718141630978292,12,61
1754_img_proj_5ac77209bf745,0.0421094460906116,0.0058058238006358,0.9832114724555976,0.9890172962562334,12,62
1883_img_proj_5c58a486a40b1,0.0421594085246234,0.0312027736116342,0.958348544252004,0.989551317863638,12,63
1754_img_proj_5ac771f79cb27,0.0421760107300303,0.0083162796218823,0.9892249552417248,0.9975412348636072,12,64
2234_img_proj_60ecc18c90b49,0.0421875753538098,0.0033838250217696,0.9428265819235828,0.9462104069453524,12,65
1754_img_proj_5ac771f86d41b,0.0422029983195754,0.0084359415327232,0.9845953967532726,0.9930313382859958,12,66
1212_img_proj_5496290e00cfe,0.0422643259233475,0.0021138202009552,0.9718544036283818,0.973968223829337,12,67
1216_img_proj_549632d66b40e,0.0422653840456866,0.0121976047797614,0.959727077110497,0.9719246818902584,12,68
1755_img_proj_5ac77339ec671,0.0422675684966223,0.028325919861242,0.95466859705344,0.982994516914682,12,69
2008_img_proj_5d76886e236e5,0.0422782907656479,0.0168819354965742,0.8149351471545287,0.831817082651103,12,70
1786_img_proj_5b5f29e372932,0.0422922338943461,0.0144836324596281,0.9372661455947208,0.9517497780543488,12,71
1846_img_proj_5b918d3e31645,0.042308414270538,0.0176945585052444,0.9540532489850438,0.9717478074902882,12,72
1772_img_proj_5b5e30f83fd44,0.0423274941903054,0.0069785323651909,0.9516543279917432,0.958632860356934,12,73
2198_img_proj_603696b1240f8,0.0423800663232392,0.0043958789948819,0.9835963751251284,0.9879922541200103,12,74
2199_img_proj_6037eddcbcdf6,0.0424624097883313,0.0130711272250434,0.9559779015506136,0.969049028775657,12,75
1966_img_proj_5d655b6fd6216,0.0424947847925219,0.0089692493210246,0.8201849664427117,0.8291542157637363,12,76
2071_img_proj_5df8e50171a9a,0.0424976011022444,0.0420135767541311,0.9370636943753012,0.9790772711294324,12,77
2332_img_proj_619d218880406,0.0425422437366098,0.0029673067098493,0.9423261606122068,0.945293467322056,12,78
2054_img_proj_5df4521d2bae5,0.0425911520548317,0.0297323419249922,0.586405280617872,0.6161376225428642,12,79
2322_img_proj_619407e7ef603,0.0426223314344374,0.0113696216491496,0.6301289882845819,0.6414986099337314,12,80
1884_img_proj_5c58a7376f14b,0.0426344116244249,0.0207332652657835,0.950688159422172,0.9714214246879554,12,81
1852_img_proj_5b9672fd759e1,0.0426596913406129,0.0104881965383999,0.8363679474469705,0.8468561439853705,12,82
1209_img_proj_5495d3935ce8a,0.0426976380431319,0.0128461777323908,0.9262570429788064,0.9391032207111972,12,83
2085_img_proj_5dfbaa8684088,0.0428087785620994,0.0048175410173705,0.9806627161364688,0.9854802571538394,12,84
2175_img_proj_60341a6e5e4f8,0.0428639063003241,0.026311399277953,0.7534103067871015,0.7797217060650545,12,85
1209_img_proj_5495d323149fd,0.0428665195828674,0.0129019412479665,0.9182479798565494,0.931149921104516,12,86
1240_img_proj_549658324610b,0.0429183352185805,0.0093240520544046,0.963928569719682,0.9732526217740866,12,87
2285_img_proj_615ca044a0c30,0.0429292022917063,0.019495171257172,0.94968581521794,0.969180986475112,12,88
1209_img_proj_5495d3638f26a,0.0429411563208578,0.0130803106721967,0.9191761809709764,0.9322564916431731,12,89
1230_img_proj_54964429b35e8,0.0429944896299086,0.0314673829602918,0.8955348893708106,0.9270022723311024,12,90
2001_img_proj_5d6fef45443eb,0.0429956793127881,0.2424630543521227,0.1372913076363615,0.3797543619884842,12,91
1775_img_proj_5b5e4285c1862,0.0430018729819822,0.0042352610096445,0.955095334521177,0.9593305955308216,12,92
1495_img_proj_58d956a8563f2,0.0430453952403031,0.0040015410881482,0.9307808490847458,0.934782390172894,12,93
1516_img_proj_58e7dca1b35cb,0.0430575124774676,0.0270418394395337,0.8066150500707805,0.8336568895103142,12,94
1938_img_proj_5c8bb3b3ab9d2,0.0430843649065579,0.0065220104586514,0.981648954504092,0.9881709649627434,12,95
1131_img_proj_536577cdc7e42,0.0430920382851024,0.0469406929532103,0.6765513521096367,0.723492045062847,12,96
1237_img_proj_54964de4d8b62,0.0431234805148027,0.0056283299715933,0.9725254253315392,0.9781537553031324,12,97
1755_img_proj_5ac7733c2cba8,0.0431370311649018,0.0354212885151856,0.9609907202634864,0.996412008778672,12,98
2137_img_proj_5f1c6c7756297,0.0432512974890927,0.0148671157937088,0.876928267450839,0.8917953832445478,12,99
